poll_id,year,state,state_po,candidate_name,party,votes,pct,sample_size
3723,2020,OREGON,OR,"JORGENSEN, JO",LIBERTARIAN,41582,1.75,2374321
3724,2020,OREGON,OR,"HAWKINS, HOWIE",OTHER,11831,0.5,2374321
3725,2020,OREGON,OR,"HUNTER, DARIO",OTHER,4988,0.21,2374321
3726,2020,PENNSYLVANIA,PA,"TRUMP, DONALD J.",REPUBLICAN,3377674,48.84,6915283
3727,2020,PENNSYLVANIA,PA,"BIDEN, JOSEPH R. JR",DEMOCRAT,3458229,50.01,6915283
3728,2020,PENNSYLVANIA,PA,"JORGENSEN, JO",LIBERTARIAN,79380,1.15,6915283
3729,2020,RHODE ISLAND,RI,"BIDEN, JOSEPH R. JR",DEMOCRAT,307486,59.48,516990
3730,2020,RHODE ISLAND,RI,"TRUMP, DONALD J.",REPUBLICAN,199922,38.67,516990
3731,2020,RHODE ISLAND,RI,"JORGENSEN, JO",LIBERTARIAN,5053,0.98,516990
3732,2020,RHODE ISLAND,RI,"DE LA FUENTE, ROQUE """"ROCKY""""",OTHER,923,0.18,516990
3733,2020,RHODE ISLAND,RI,"LA RIVA, GLORIA ESTELLA",OTHER,847,0.16,516990
3734,2020,SOUTH CAROLINA,SC,"CARROLL, BRIAN",OTHER,767,0.03,2514096
3735,2020,SOUTH CAROLINA,SC,"HAWKINS, HOWIE",OTHER,6907,0.27,2514096
3736,2020,SOUTH CAROLINA,SC,"TRUMP, DONALD J.",REPUBLICAN,1385103,55.09,2514096
3737,2020,SOUTH CAROLINA,SC,"DE LA FUENTE, ROQUE """"ROCKY""""",OTHER,1862,0.07,2514096
3738,2020,SOUTH CAROLINA,SC,"JORGENSEN, JO",LIBERTARIAN,27916,1.11,2514096
3739,2020,SOUTH CAROLINA,SC,"BIDEN, JOSEPH R. JR",DEMOCRAT,1091541,43.42,2514096
3740,2020,SOUTH DAKOTA,SD,"TRUMP, DONALD J.",REPUBLICAN,261043,61.77,422609
3741,2020,SOUTH DAKOTA,SD,"BIDEN, JOSEPH R. JR",DEMOCRAT,150471,35.61,422609
3742,2020,SOUTH DAKOTA,SD,"JORGENSEN, JO",LIBERTARIAN,11095,2.63,422609
3743,2020,TENNESSEE,TN,"TRUMP, DONALD J.",REPUBLICAN,1852475,60.66,3053851
3744,2020,TENNESSEE,TN,"BIDEN, JOSEPH R. JR",DEMOCRAT,1143711,37.45,3053851
3745,2020,TENNESSEE,TN,"BLANKENSHIP, DON",OTHER,5365,0.18,3053851
3746,2020,TENNESSEE,TN,"DE LA FUENTE, ROQUE """"ROCKY""""",OTHER,1860,0.06,3053851
3747,2020,TENNESSEE,TN,"HAWKINS, HOWIE",OTHER,4545,0.15,3053851
3748,2020,TENNESSEE,TN,"JORGENSEN, JO",OTHER,29877,0.98,3053851
3749,2020,TENNESSEE,TN,"KENNEDY, ALYSON",OTHER,2576,0.08,3053851
3750,2020,TENNESSEE,TN,"LA RIVA, GLORIA ESTELLA",OTHER,2301,0.08,3053851
3751,2020,TENNESSEE,TN,"WEST, KANYE",OTHER,10279,0.34,3053851
3752,2020,TEXAS,TX,"TRUMP, DONALD J.",REPUBLICAN,5890347,52.06,11315056
3753,2020,TEXAS,TX,"BIDEN, JOSEPH R. JR",DEMOCRAT,5259126,46.48,11315056
3754,2020,TEXAS,TX,"JORGENSEN, JO",LIBERTARIAN,126243,1.12,11315056
3755,2020,TEXAS,TX,"HAWKINS, HOWIE",OTHER,33396,0.3,11315056
3756,2020,UTAH,UT,"BIDEN, JOSEPH R. JR",DEMOCRAT,560282,37.65,1488289
3757,2020,UTAH,UT,"BLANKENSHIP, DON",OTHER,5551,0.37,1488289
3758,2020,UTAH,UT,"JORGENSEN, JO",LIBERTARIAN,38447,2.58,1488289
3759,2020,UTAH,UT,"HAWKINS, HOWIE",OTHER,5053,0.34,1488289
3760,2020,UTAH,UT,"TRUMP, DONALD J.",REPUBLICAN,865140,58.13,1488289
3761,2020,VERMONT,VT,"BIDEN, JOSEPH R. JR",DEMOCRAT,242820,65.46,370968
3762,2020,VERMONT,VT,"TRUMP, DONALD J.",REPUBLICAN,112704,30.38,370968
3763,2020,VERMONT,VT,"JORGENSEN, JO",LIBERTARIAN,3608,0.97,370968
3764,2020,VERMONT,VT,"HAWKINS, HOWIE",OTHER,1310,0.35,370968
3765,2020,VERMONT,VT,"WEST, KANYE",OTHER,1269,0.34,370968
3766,2020,VERMONT,VT,"PAIGE, BROOKE H.",OTHER,1175,0.32,370968
3767,2020,VERMONT,VT,"LAFONTAINE, CHRISTOPHER",OTHER,856,0.23,370968
3768,2020,VERMONT,VT,"DUNCAN, RICHARD",OTHER,213,0.06,370968
3769,2020,VERMONT,VT,"CARROLL, BRIAN",OTHER,209,0.06,370968
3770,2020,VERMONT,VT,"BLANKENSHIP, DON",OTHER,208,0.06,370968
3771,2020,VERMONT,VT,"KENNEDY, ALYSON",OTHER,195,0.05,370968
3772,2020,VERMONT,VT,"LA RIVA, GLORIA ESTELLA",OTHER,166,0.04,370968
3773,2020,VERMONT,VT,"SWING, GARY",OTHER,141,0.04,370968
3774,2020,VERMONT,VT,"COLLINS, PHIL",OTHER,137,0.04,370968
3775,2020,VERMONT,VT,"MCCORMIC, KEITH",OTHER,126,0.03,370968
3776,2020,VERMONT,VT,"PIERCE, BROCK",OTHER,100,0.03,370968
3777,2020,VERMONT,VT,"SEGAL, JEROME M.",OTHER,65,0.02,370968
3778,2020,VERMONT,VT,"HUBER, BLAKE",OTHER,54,0.01,370968
3779,2020,VERMONT,VT,"KOPITKE, KYLE KENLEY",OTHER,53,0.01,370968
3780,2020,VERMONT,VT,"DE LA FUENTE, ROQUE """"ROCKY""""",OTHER,48,0.01,370968
3781,2020,VERMONT,VT,OVERVOTES,OTHER,278,0.07,370968
3782,2020,VERMONT,VT,BLANK VOTES,OTHER,3262,0.88,370968
3783,2020,VERMONT,VT,"SCALF, ZACHARY",OTHER,29,0.01,370968
3784,2020,VIRGINIA,VA,"BIDEN, JOSEPH R. JR",DEMOCRAT,2413568,54.11,4460524
3785,2020,VIRGINIA,VA,"TRUMP, DONALD J.",REPUBLICAN,1962430,44.0,4460524
3786,2020,VIRGINIA,VA,"JORGENSEN, JO",LIBERTARIAN,64761,1.45,4460524
3787,2020,WASHINGTON,WA,"BIDEN, JOSEPH R. JR",DEMOCRAT,2369612,57.97,4087631
3788,2020,WASHINGTON,WA,"TRUMP, DONALD J.",REPUBLICAN,1584651,38.77,4087631
3789,2020,WASHINGTON,WA,"JORGENSEN, JO",LIBERTARIAN,80500,1.97,4087631
3790,2020,WASHINGTON,WA,"HAWKINS, HOWIE",OTHER,18289,0.45,4087631
3791,2020,WASHINGTON,WA,"LA RIVA, GLORIA ESTELLA",OTHER,4840,0.12,4087631
3792,2020,WASHINGTON,WA,"KENNEDY, ALYSON",OTHER,2487,0.06,4087631
3793,2020,WEST VIRGINIA,WV,"BIDEN, JOSEPH R. JR",DEMOCRAT,235984,29.7,794652
3794,2020,WEST VIRGINIA,WV,"TRUMP, DONALD J.",REPUBLICAN,545382,68.63,794652
3795,2020,WEST VIRGINIA,WV,"JORGENSEN, JO",LIBERTARIAN,10687,1.34,794652
3796,2020,WEST VIRGINIA,WV,"HAWKINS, HOWIE",OTHER,2599,0.33,794652
3797,2020,WISCONSIN,WI,"BIDEN, JOSEPH R. JR",DEMOCRAT,1630866,49.45,3298041
3798,2020,WISCONSIN,WI,"TRUMP, DONALD J.",REPUBLICAN,1610184,48.82,3298041
3799,2020,WISCONSIN,WI,"BLANKENSHIP, DON",OTHER,5146,0.16,3298041
3800,2020,WISCONSIN,WI,"JORGENSEN, JO",OTHER,38491,1.17,3298041
3801,2020,WISCONSIN,WI,"CARROLL, BRIAN",OTHER,5259,0.16,3298041
3802,2020,WYOMING,WY,"BIDEN, JOSEPH R. JR",DEMOCRAT,73491,26.39,278503
3803,2020,WYOMING,WY,"TRUMP, DONALD J.",REPUBLICAN,193559,69.5,278503
3804,2020,WYOMING,WY,"JORGENSEN, JO",LIBERTARIAN,5768,2.07,278503
3805,2020,WYOMING,WY,"PIERCE, BROCK",OTHER,2208,0.79,278503
3806,2020,WYOMING,WY,OVERVOTES,OTHER,279,0.1,278503
3807,2020,WYOMING,WY,UNDERVOTES,OTHER,1459,0.52,278503
3808,2024,ALASKA,AK,"HARRIS, KAMALA D.",DEMOCRAT,140026,41.41,338177
3809,2024,ALASKA,AK,"KENNEDY, ROBERT F. JR",OTHER,5670,1.68,338177
3810,2024,ALASKA,AK,"OLIVER, CHASE",LIBERTARIAN,3040,0.9,338177
3811,2024,ALASKA,AK,"SONSKI, PETER",OTHER,702,0.21,338177
3812,2024,ALASKA,AK,"STEIN, JILL",OTHER,2342,0.69,338177
3813,2024,ALASKA,AK,"TERRY, RANDALL A.",OTHER,812,0.24,338177
3814,2024,ALASKA,AK,"TRUMP, DONALD J.",REPUBLICAN,184458,54.54,338177
3815,2024,ALASKA,AK,"WEST, CORNEL",OTHER,1127,0.33,338177
3816,2024,ALABAMA,AL,"HARRIS, KAMALA D.",DEMOCRAT,772412,34.1,2265090
3817,2024,ALABAMA,AL,"TRUMP, DONALD J.",REPUBLICAN,1462616,64.57,2265090
3818,2024,ALABAMA,AL,"KENNEDY, ROBERT F. JR",OTHER,12075,0.53,2265090
3819,2024,ALABAMA,AL,"STEIN, JILL",OTHER,4319,0.19,2265090
3820,2024,ALABAMA,AL,"OLIVER, CHASE",LIBERTARIAN,4930,0.22,2265090
3821,2024,ARKANSAS,AR,"TRUMP, DONALD J.",REPUBLICAN,759241,64.2,1182676
3822,2024,ARKANSAS,AR,"HARRIS, KAMALA D.",DEMOCRAT,396905,33.56,1182676
3823,2024,ARKANSAS,AR,"KENNEDY, ROBERT F. JR",OTHER,13255,1.12,1182676
3824,2024,ARKANSAS,AR,"OLIVER, CHASE",LIBERTARIAN,5715,0.48,1182676
3825,2024,ARKANSAS,AR,"STEIN, JILL",OTHER,4275,0.36,1182676
3826,2024,ARKANSAS,AR,"SONSKI, PETER",OTHER,2141,0.18,1182676
3827,2024,ARKANSAS,AR,"WOOD, MICHAEL",OTHER,1144,0.1,1182676
3828,2024,ARIZONA,AZ,"TRUMP, DONALD J.",REPUBLICAN,1770242,52.23,3389319
3829,2024,ARIZONA,AZ,"HARRIS, KAMALA D.",DEMOCRAT,1582860,46.7,3389319
3830,2024,ARIZONA,AZ,"STEIN, JILL",OTHER,18319,0.54,3389319
3831,2024,ARIZONA,AZ,"OLIVER, CHASE",LIBERTARIAN,17898,0.53,3389319
3832,2024,CALIFORNIA,CA,"HARRIS, KAMALA D.",DEMOCRAT,9276179,58.47,15865475
3833,2024,CALIFORNIA,CA,"TRUMP, DONALD J.",REPUBLICAN,6081697,38.33,15865475
3834,2024,CALIFORNIA,CA,"KENNEDY, ROBERT F. JR",OTHER,197645,1.25,15865475
3835,2024,CALIFORNIA,CA,"STEIN, JILL",OTHER,167814,1.06,15865475
3836,2024,CALIFORNIA,CA,"OLIVER, CHASE",LIBERTARIAN,66662,0.42,15865475
3837,2024,CALIFORNIA,CA,"DE LA CRUZ, CLAUDIA",OTHER,72539,0.46,15865475
3838,2024,COLORADO,CO,"HARRIS, KAMALA D.",DEMOCRAT,1728159,54.13,3192745
3839,2024,COLORADO,CO,"TRUMP, DONALD J.",REPUBLICAN,1377441,43.14,3192745
3840,2024,COLORADO,CO,"KENNEDY, ROBERT F. JR",OTHER,35623,1.12,3192745
3841,2024,COLORADO,CO,"OLIVER, CHASE",LIBERTARIAN,21439,0.67,3192745
3842,2024,COLORADO,CO,"STEIN, JILL",OTHER,17344,0.54,3192745
3843,2024,COLORADO,CO,"WEST, CORNEL",OTHER,5149,0.16,3192745
3844,2024,COLORADO,CO,"TERRY, RANDALL",OTHER,3522,0.11,3192745
3845,2024,COLORADO,CO,"HUBER, BLAKE",OTHER,2196,0.07,3192745
3846,2024,CONNECTICUT,CT,"HARRIS, KAMALA D.",DEMOCRAT,992053,56.4,1759010
3847,2024,CONNECTICUT,CT,"TRUMP, DONALD J.",REPUBLICAN,736918,41.89,1759010
3848,2024,CONNECTICUT,CT,"STEIN, JILL",OTHER,14281,0.81,1759010
3849,2024,CONNECTICUT,CT,"KENNEDY, ROBERT F. JR",OTHER,8448,0.48,1759010
3850,2024,CONNECTICUT,CT,"OLIVER, CHASE",LIBERTARIAN,6729,0.38,1759010
3851,2024,DISTRICT OF COLUMBIA,DC,"HARRIS, KAMALA D.",DEMOCRAT,294185,90.28,325869
3852,2024,DISTRICT OF COLUMBIA,DC,"KENNEDY, ROBERT F. JR",OTHER,2778,0.85,325869
3853,2024,DISTRICT OF COLUMBIA,DC,OVERVOTES,OTHER,460,0.14,325869
3854,2024,DISTRICT OF COLUMBIA,DC,"TRUMP, DONALD J.",REPUBLICAN,21076,6.47,325869
3855,2024,DISTRICT OF COLUMBIA,DC,UNDERVOTES,OTHER,2075,0.64,325869
3856,2024,DELAWARE,DE,"HARRIS, KAMALA D.",DEMOCRAT,289758,56.49,512913
3857,2024,DELAWARE,DE,"TRUMP, DONALD J.",REPUBLICAN,214351,41.79,512913
3858,2024,DELAWARE,DE,"SUPREME, VERMIN",OTHER,914,0.18,512913
3859,2024,DELAWARE,DE,"KENNEDY, ROBERT F. JR",OTHER,4636,0.9,512913
3860,2024,DELAWARE,DE,"OLIVER, CHASE",LIBERTARIAN,2038,0.4,512913
3861,2024,FLORIDA,FL,"SONSKI, PETER",OTHER,7454,0.07,10893752
3862,2024,FLORIDA,FL,"TERRY, RANDALL",OTHER,5834,0.05,10893752
3863,2024,FLORIDA,FL,"HARRIS, KAMALA D.",DEMOCRAT,4683038,42.99,10893752
3864,2024,FLORIDA,FL,"STEIN, JILL",OTHER,43155,0.4,10893752
3865,2024,FLORIDA,FL,"OLIVER, CHASE",LIBERTARIAN,31972,0.29,10893752
3866,2024,FLORIDA,FL,"DE LA CRUZ, CLAUDIA",OTHER,11969,0.11,10893752
3867,2024,FLORIDA,FL,"TRUMP, DONALD J.",REPUBLICAN,6110125,56.09,10893752
3868,2024,GEORGIA,GA,"TRUMP, DONALD J.",REPUBLICAN,2663117,50.72,5250905
3869,2024,GEORGIA,GA,"HARRIS, KAMALA D.",DEMOCRAT,2548017,48.53,5250905
3870,2024,GEORGIA,GA,"OLIVER, CHASE",LIBERTARIAN,20684,0.39,5250905
3871,2024,GEORGIA,GA,"STEIN, JILL",OTHER,18229,0.35,5250905
3872,2024,HAWAII,HI,"HARRIS, KAMALA D.",DEMOCRAT,313044,59.94,522236
3873,2024,HAWAII,HI,"TRUMP, DONALD J.",REPUBLICAN,193661,37.08,522236
3874,2024,HAWAII,HI,"STEIN, JILL",OTHER,4387,0.84,522236
3875,2024,HAWAII,HI,"OLIVER, CHASE",LIBERTARIAN,2733,0.52,522236
3876,2024,HAWAII,HI,"DE LA CRUZ, CLAUDIA",OTHER,1940,0.37,522236
3877,2024,HAWAII,HI,"SONSKI, PETER",OTHER,936,0.18,522236
3878,2024,HAWAII,HI,UNDERVOTES,OTHER,5010,0.96,522236
3879,2024,HAWAII,HI,OVERVOTES,OTHER,525,0.1,522236
3880,2024,IOWA,IA,"HARRIS, KAMALA D.",DEMOCRAT,707278,42.52,1663506
3881,2024,IOWA,IA,"TRUMP, DONALD J.",REPUBLICAN,927019,55.73,1663506
3882,2024,IOWA,IA,"OLIVER, CHASE",LIBERTARIAN,7218,0.43,1663506
3883,2024,IOWA,IA,"AYYADURAI, SHIVA",OTHER,424,0.03,1663506
3884,2024,IOWA,IA,"DE LA CRUZ, CLAUDIA",OTHER,1427,0.09,1663506
3885,2024,IOWA,IA,"STODDEN, WILLIAM P.",OTHER,361,0.02,1663506
3886,2024,IOWA,IA,"KENNEDY, ROBERT F. JR",OTHER,13122,0.79,1663506
3887,2024,IDAHO,ID,"TRUMP, DONALD J.",REPUBLICAN,605246,65.97,917466
3888,2024,IDAHO,ID,"HARRIS, KAMALA D.",DEMOCRAT,274972,29.97,917466
3889,2024,IDAHO,ID,"KENNEDY, ROBERT F. JR",OTHER,12812,1.4,917466
3890,2024,IDAHO,ID,"OLIVER, CHASE",LIBERTARIAN,4462,0.49,917466
3891,2024,IDAHO,ID,"STEIN, JILL",OTHER,2973,0.32,917466
3892,2024,IDAHO,ID,"SKOUSEN, JOEL",OTHER,1577,0.17,917466
3893,2024,IDAHO,ID,"DE LA CRUZ, CLAUDIA",OTHER,1230,0.13,917466
3894,2024,IDAHO,ID,"TERRY, RANDALL",OTHER,1026,0.11,917466
3895,2024,IDAHO,ID,"AYYADURAI, SHIVA",OTHER,514,0.06,917466
3896,2024,IDAHO,ID,UNDERVOTES,OTHER,11194,1.22,917466
3897,2024,IDAHO,ID,OVERVOTES,OTHER,1215,0.13,917466
3898,2024,ILLINOIS,IL,"KENNEDY, ROBERT F. JR",OTHER,80426,1.43,5633310
3899,2024,ILLINOIS,IL,"TRUMP, DONALD J.",REPUBLICAN,2449079,43.47,5633310
3900,2024,ILLINOIS,IL,"HARRIS, KAMALA D.",DEMOCRAT,3062863,54.37,5633310
3901,2024,INDIANA,IN,"OLIVER, CHASE",LIBERTARIAN,20425,0.7,2936677
3902,2024,INDIANA,IN,"TRUMP, DONALD J.",REPUBLICAN,1720347,58.58,2936677
3903,2024,INDIANA,IN,"HARRIS, KAMALA D.",DEMOCRAT,1163603,39.62,2936677
3904,2024,INDIANA,IN,"KENNEDY, ROBERT F. JR",OTHER,29325,1.0,2936677
3905,2024,KANSAS,KS,"TRUMP, DONALD J.",REPUBLICAN,758802,57.16,1327591
3906,2024,KANSAS,KS,"HARRIS, KAMALA D.",DEMOCRAT,544853,41.04,1327591
3907,2024,KANSAS,KS,"KENNEDY, ROBERT F. JR",OTHER,16322,1.23,1327591
3908,2024,KANSAS,KS,"OLIVER, CHASE",LIBERTARIAN,7614,0.57,1327591
3909,2024,KENTUCKY,KY,"TRUMP, DONALD J.",REPUBLICAN,1337494,64.47,2074530
3910,2024,KENTUCKY,KY,"HARRIS, KAMALA D.",DEMOCRAT,704043,33.94,2074530
3911,2024,KENTUCKY,KY,"KENNEDY, ROBERT F. JR",OTHER,16769,0.81,2074530
3912,2024,KENTUCKY,KY,"STEIN, JILL",OTHER,7566,0.36,2074530
3913,2024,KENTUCKY,KY,"OLIVER, CHASE",LIBERTARIAN,6422,0.31,2074530
3914,2024,KENTUCKY,KY,"AYYADURAI, SHIVA",OTHER,1015,0.05,2074530
3915,2024,LOUISIANA,LA,"HARRIS, KAMALA D.",DEMOCRAT,766870,38.21,2006975
3916,2024,LOUISIANA,LA,"STEIN, JILL",OTHER,7138,0.36,2006975
3917,2024,LOUISIANA,LA,"OLIVER, CHASE",LIBERTARIAN,6835,0.34,2006975
3918,2024,LOUISIANA,LA,"TRUMP, DONALD J.",REPUBLICAN,1208505,60.22,2006975
3919,2024,LOUISIANA,LA,"SONSKI, PETER",OTHER,2240,0.11,2006975
3920,2024,LOUISIANA,LA,"TERRY, RANDALL",OTHER,1424,0.07,2006975
3921,2024,LOUISIANA,LA,"PRESTON, MATTIE",OTHER,2857,0.14,2006975
3922,2024,LOUISIANA,LA,"WEST, CORNEL",OTHER,2623,0.13,2006975
3923,2024,LOUISIANA,LA,"DE LA CRUZ, CLAUDIA",OTHER,1481,0.07,2006975
3924,2024,LOUISIANA,LA,"FRUIT, RACHELE",OTHER,361,0.02,2006975
3925,2024,LOUISIANA,LA,"KENNEDY, ROBERT F. JR",OTHER,6641,0.33,2006975
3926,2024,MASSACHUSETTS,MA,"HARRIS, KAMALA D.",DEMOCRAT,2126518,60.53,3512930
3927,2024,MASSACHUSETTS,MA,"TRUMP, DONALD J.",REPUBLICAN,1251303,35.62,3512930
3928,2024,MASSACHUSETTS,MA,"STEIN, JILL",OTHER,26545,0.76,3512930
3929,2024,MASSACHUSETTS,MA,"AYYADURAI, SHIVA",OTHER,18418,0.52,3512930
3930,2024,MASSACHUSETTS,MA,"OLIVER, CHASE",LIBERTARIAN,17735,0.5,3512930
3931,2024,MASSACHUSETTS,MA,"DE LA CRUZ, CLAUDIA",OTHER,12889,0.37,3512930
3932,2024,MASSACHUSETTS,MA,UNDERVOTES,OTHER,39262,1.12,3512930
3933,2024,MARYLAND,MD,"HARRIS, KAMALA D.",DEMOCRAT,1902577,62.62,3038334
3934,2024,MARYLAND,MD,"TRUMP, DONALD J.",REPUBLICAN,1035550,34.08,3038334
3935,2024,MARYLAND,MD,"OLIVER, CHASE",LIBERTARIAN,15570,0.51,3038334
3936,2024,MARYLAND,MD,"STEIN, JILL",OTHER,33134,1.09,3038334
3937,2024,MARYLAND,MD,"KENNEDY, ROBERT F. JR",OTHER,28819,0.95,3038334
3938,2024,MAINE,ME,"HARRIS, KAMALA D.",DEMOCRAT,435652,51.71,842447
3939,2024,MAINE,ME,"OLIVER, CHASE",LIBERTARIAN,5286,0.63,842447
3940,2024,MAINE,ME,"STEIN, JILL",OTHER,8967,1.06,842447
3941,2024,MAINE,ME,"TRUMP, DONALD J.",REPUBLICAN,377977,44.87,842447
3942,2024,MAINE,ME,"WEST, CORNEL",OTHER,2912,0.35,842447
3943,2024,MAINE,ME,UNDERVOTES,OTHER,11072,1.31,842447
3944,2024,MICHIGAN,MI,"OLIVER, CHASE",LIBERTARIAN,22440,0.4,5664186
3945,2024,MICHIGAN,MI,"WEST, CORNEL",OTHER,6664,0.12,5664186
3946,2024,MICHIGAN,MI,"TRUMP, DONALD J.",REPUBLICAN,2816636,49.73,5664186
3947,2024,MICHIGAN,MI,"STEIN, JILL",OTHER,44607,0.79,5664186
3948,2024,MICHIGAN,MI,"KISHORE, JOSEPH",OTHER,2330,0.04,5664186
3949,2024,MICHIGAN,MI,"HARRIS, KAMALA D.",DEMOCRAT,2736533,48.31,5664186
3950,2024,MICHIGAN,MI,"TERRY, RANDALL",OTHER,6509,0.11,5664186
3951,2024,MICHIGAN,MI,"KENNEDY, ROBERT F. JR",OTHER,26785,0.47,5664186
3952,2024,MINNESOTA,MN,"TRUMP, DONALD J.",REPUBLICAN,1519032,46.68,3253920
3953,2024,MINNESOTA,MN,"HARRIS, KAMALA D.",DEMOCRAT,1656979,50.92,3253920
3954,2024,MINNESOTA,MN,"OLIVER, CHASE",LIBERTARIAN,15155,0.47,3253920
3955,2024,MINNESOTA,MN,"KENNEDY, ROBERT F. JR",OTHER,24001,0.74,3253920
3956,2024,MINNESOTA,MN,"STEIN, JILL",OTHER,16275,0.5,3253920
3957,2024,MINNESOTA,MN,"DE LA CRUZ, CLAUDIA",OTHER,2996,0.09,3253920
3958,2024,MINNESOTA,MN,"FRUIT, RACHELE",OTHER,457,0.01,3253920
3959,2024,MINNESOTA,MN,"WEST, CORNEL",OTHER,3136,0.1,3253920
3960,2024,MINNESOTA,MN,"AYYADURAI, SHIVA",OTHER,2885,0.09,3253920
3961,2024,MISSOURI,MO,"TRUMP, DONALD J.",REPUBLICAN,1751986,58.49,2995327
3962,2024,MISSOURI,MO,"HARRIS, KAMALA D.",DEMOCRAT,1200599,40.08,2995327
3963,2024,MISSOURI,MO,"OLIVER, CHASE",LIBERTARIAN,23876,0.8,2995327
3964,2024,MISSOURI,MO,"STEIN, JILL",OTHER,17135,0.57,2995327
3965,2024,MISSISSIPPI,MS,"HARRIS, KAMALA D.",DEMOCRAT,466668,38.0,1228008
3966,2024,MISSISSIPPI,MS,"OLIVER, CHASE",LIBERTARIAN,2536,0.21,1228008
3967,2024,MISSISSIPPI,MS,"STEIN, JILL",OTHER,1873,0.15,1228008
3968,2024,MISSISSIPPI,MS,"TERRY, RANDALL",OTHER,1030,0.08,1228008
3969,2024,MISSISSIPPI,MS,"TRUMP, DONALD J.",REPUBLICAN,747744,60.89,1228008
3970,2024,MISSISSIPPI,MS,"AYYADURAI, SHIVA",OTHER,688,0.06,1228008
3971,2024,MISSISSIPPI,MS,"DE LA CRUZ, CLAUDIA",OTHER,1075,0.09,1228008
3972,2024,MISSISSIPPI,MS,"KENNEDY, ROBERT F. JR",OTHER,5387,0.44,1228008
3973,2024,MISSISSIPPI,MS,"SONSKI, PETER",OTHER,1007,0.08,1228008
3974,2024,MONTANA,MT,"TRUMP, DONALD J.",REPUBLICAN,352079,58.39,602963
3975,2024,MONTANA,MT,"KENNEDY, ROBERT F. JR",OTHER,11825,1.96,602963
3976,2024,MONTANA,MT,"HARRIS, KAMALA D.",DEMOCRAT,231906,38.46,602963
3977,2024,MONTANA,MT,"OLIVER, CHASE",LIBERTARIAN,4275,0.71,602963
3978,2024,MONTANA,MT,"STEIN, JILL",OTHER,2878,0.48,602963
3979,2024,NORTH CAROLINA,NC,"TRUMP, DONALD J.",REPUBLICAN,2898423,50.86,5699141
3980,2024,NORTH CAROLINA,NC,"HARRIS, KAMALA D.",DEMOCRAT,2715375,47.65,5699141
3981,2024,NORTH CAROLINA,NC,"STEIN, JILL",OTHER,24762,0.43,5699141
3982,2024,NORTH CAROLINA,NC,"OLIVER, CHASE",LIBERTARIAN,22125,0.39,5699141
3983,2024,NORTH CAROLINA,NC,"WEST, CORNEL",OTHER,12099,0.21,5699141
3984,2024,NORTH CAROLINA,NC,"TERRY, RANDALL",OTHER,6863,0.12,5699141
3985,2024,NORTH DAKOTA,ND,"TRUMP, DONALD J.",REPUBLICAN,246505,66.96,368155
3986,2024,NORTH DAKOTA,ND,"HARRIS, KAMALA D.",DEMOCRAT,112327,30.51,368155
3987,2024,NORTH DAKOTA,ND,"OLIVER, CHASE",LIBERTARIAN,6227,1.69,368155
3988,2024,NEBRASKA,NE,"TRUMP, DONALD J.",REPUBLICAN,564816,59.32,952182
3989,2024,NEBRASKA,NE,"HARRIS, KAMALA D.",DEMOCRAT,369995,38.86,952182
3990,2024,NEBRASKA,NE,"OLIVER, CHASE",LIBERTARIAN,6399,0.67,952182
3991,2024,NEBRASKA,NE,"WEST, CORNEL",OTHER,3062,0.32,952182
3992,2024,NEBRASKA,NE,"STEIN, JILL",OTHER,2887,0.3,952182
3993,2024,NEW HAMPSHIRE,NH,"HARRIS, KAMALA D.",DEMOCRAT,418488,50.36,831033
3994,2024,NEW HAMPSHIRE,NH,"TRUMP, DONALD J.",REPUBLICAN,395523,47.59,831033
3995,2024,NEW HAMPSHIRE,NH,"OLIVER, CHASE",LIBERTARIAN,4425,0.53,831033
3996,2024,NEW HAMPSHIRE,NH,"STEIN, JILL",OTHER,3680,0.44,831033
3997,2024,NEW HAMPSHIRE,NH,UNDERVOTES,OTHER,4482,0.54,831033
3998,2024,NEW HAMPSHIRE,NH,OVERVOTES,OTHER,362,0.04,831033
3999,2024,NEW JERSEY,NJ,"HARRIS, KAMALA D.",DEMOCRAT,2220713,51.97,4272725
4000,2024,NEW JERSEY,NJ,"TRUMP, DONALD J.",REPUBLICAN,1968215,46.06,4272725
4001,2024,NEW JERSEY,NJ,"STEIN, JILL",OTHER,39041,0.91,4272725
4002,2024,NEW JERSEY,NJ,"KENNEDY, ROBERT F. JR",OTHER,23479,0.55,4272725
4003,2024,NEW JERSEY,NJ,"OLIVER, CHASE",LIBERTARIAN,10500,0.25,4272725
4004,2024,NEW JERSEY,NJ,"DE LA CRUZ, CLAUDIA",OTHER,5105,0.12,4272725
4005,2024,NEW JERSEY,NJ,"TERRY, RANDALL",OTHER,3024,0.07,4272725
4006,2024,NEW JERSEY,NJ,"KISHORE, JOSEPH",OTHER,1371,0.03,4272725
4007,2024,NEW JERSEY,NJ,"FRUIT, RACHELE",OTHER,1277,0.03,4272725
4008,2024,NEW MEXICO,NM,"HARRIS, KAMALA D.",DEMOCRAT,478802,51.85,923403
4009,2024,NEW MEXICO,NM,"EBKE, LAURA",OTHER,859,0.09,923403
4010,2024,NEW MEXICO,NM,"KENNEDY, ROBERT F. JR",OTHER,9553,1.03,923403
